B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VV,VH,valid_pixel_count,plot_id,group_key,window_idx,tag,label,area_ha,source_file,anchor_date,date_start,date_end,state
0.07814999669790268,0.11710000038146973,0.17069999873638153,0.20874999463558197,0.24584999680519104,0.25824999809265137,0.2853499948978424,0.30079999566078186,0.33009999990463257,0.2540000081062317,0.07831488549709319,0.016742253676056865,15,neg_0300,neg__rice_10_sept2022.kml,0,2024_04_01,0,0.0764,rice_10_sept2022.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.066600002348423,0.10814999788999557,0.13289999961853027,0.17964999377727509,0.24799999594688416,0.2833999991416931,0.3190000057220459,0.31130000948905945,0.3052000105381012,0.23125000298023224,0.2604696750640869,0.02396269701421261,4,neg_0301,neg__rice_11_sept2022.kml,0,2024_04_01,0,0.0096,rice_11_sept2022.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0385500006377697,0.07635000348091125,0.07329999655485153,0.1360500007867813,0.2240000069141388,0.25279998779296875,0.26649999618530273,0.2747499942779541,0.2496500015258789,0.18410000205039978,0.20861728489398956,0.018721658736467365,5,neg_0302,neg__rice_12_sept2022.kml,0,2024_04_01,0,0.015,rice_12_sept2022.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.047200001776218414,0.08874999731779099,0.09019999951124191,0.1559000015258789,0.24799999594688416,0.2750999927520752,0.28610000014305115,0.30169999599456787,0.2908500134944916,0.2240999937057495,0.17859506607055667,0.0274901632219553,5,neg_0303,neg__rice_13_sept2022.kml,0,2024_04_01,0,0.0145,rice_13_sept2022.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.08455000072717667,0.12229999899864197,0.1745000034570694,0.20810000598430634,0.23444999754428864,0.25119999051094055,0.26660001277923584,0.28894999623298645,0.33390000462532043,0.24345000088214874,0.09350593388080597,0.007885590195655821,16,neg_0304,neg__rice_14_sept2025.kml,0,2024_04_01,0,0.0603,rice_14_sept2025.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06719999760389328,0.0994499996304512,0.13670000433921814,0.17075000703334808,0.2062000036239624,0.2232999950647354,0.24469999969005585,0.2543500065803528,0.29954999685287476,0.21819999814033508,0.026841513812541955,0.007306477520614862,16,neg_0305,neg__rice_15_sept2025.kml,0,2024_04_01,0,0.0857,rice_15_sept2025.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06780000030994415,0.08640000224113464,0.11190000176429749,0.14749999344348907,0.18799999356269836,0.21439999341964722,0.227400004863739,0.24729999899864197,0.25369998812675476,0.18610000610351562,0.03343826532363892,0.005836416967213154,22,neg_0306,neg__rice_16_sept2025.kml,0,2024_04_01,0,0.1131,rice_16_sept2025.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06849999725818634,0.08749999850988388,0.11640000343322754,0.14309999346733093,0.17589999735355377,0.19699999690055847,0.21860000491142273,0.22579999268054962,0.24660000205039978,0.18299999833106995,0.027369391173124313,0.012522944249212745,27,neg_0307,neg__rice_17_sept2025.kml,0,2024_04_01,0,0.1473,rice_17_sept2025.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.07400000095367432,0.09220000356435776,0.11779999732971191,0.14920000731945038,0.18250000476837158,0.20659999549388885,0.23019999265670776,0.23250000178813934,0.24539999663829803,0.17739999294281006,0.0443866029381752,0.013136261142790316,25,neg_0308,neg__rice_18_sept2025.kml,0,2024_04_01,0,0.1322,rice_18_sept2025.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.08919999748468399,0.11339999735355377,0.12939999997615814,0.16040000319480896,0.20419999957084656,0.22380000352859497,0.24040000140666962,0.24050000309944153,0.2694999873638153,0.21400000154972076,0.039695467799901955,0.009290263988077644,15,neg_0309,neg__rice_19_sept2025.kml,0,2024_04_01,0,0.0698,rice_19_sept2025.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
