B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VV,VH,valid_pixel_count,plot_id,group_key,window_idx,tag,label,area_ha,source_file,anchor_date,date_start,date_end,state
0.04749999940395355,0.06869695876714395,0.0714000016450882,0.11739999800920486,0.2054000049829483,0.2337000072002411,0.2516399352373588,0.25780001282691956,0.1850000023841858,0.120899997651577,0.05817096680402756,0.018727703485637903,104,pos_0100,pos__191_sept2024.kml,0,2024_04_01,1,0.704,191_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06930000334978104,0.09262228421057049,0.1183881917177971,0.15203635936433618,0.19179999828338623,0.21170000731945038,0.2273000031709671,0.23370000720024106,0.26460000872612,0.2054000049829483,0.11933472007513043,0.01777861081063747,115,pos_0101,pos__192_sept2024.kml,0,2024_04_01,1,0.781,192_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03400000184774399,0.057999998331069946,0.053199999034404755,0.10239999741315842,0.18160000443458557,0.2151000052690506,0.2328999936580658,0.2386000007390976,0.1574999988079071,0.09629999846220016,0.04291867837309837,0.010017480701208115,57,pos_0102,pos__193_sept2024.kml,0,2024_04_01,1,0.339,193_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03739999979734421,0.06129999831318855,0.06449999660253525,0.11209999769926071,0.17489999532699585,0.2062000036239624,0.22519999742507935,0.2328999936580658,0.15289999544620514,0.10040000081062317,0.03419232740998269,0.010109247639775278,73,pos_0103,pos__194_sept2024.kml,0,2024_04_01,1,0.4604,194_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05559999868273735,0.08219999819993973,0.08969999849796295,0.12330000102519989,0.2126999944448471,0.24379999935626984,0.2700999975204468,0.26499998569488525,0.23639999330043793,0.17010000348091125,0.08318054676055908,0.01947746798396109,49,pos_0104,pos__195_sept2024.kml,0,2024_04_01,1,0.2843,195_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03256666660308838,0.0553437719930384,0.046266320768273854,0.0934463296296824,0.19078888495763144,0.2305993097609487,0.24860000610351562,0.2554999887943268,0.15199999511241913,0.09290000051259995,0.0444570854306221,0.012003619590288277,130,pos_0105,pos__196_sept2024.kml,0,2024_04_01,1,0.847,196_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.039000000804662704,0.058800000697374344,0.05139999836683273,0.09179999679327011,0.18770000338554382,0.21899999678134918,0.23430000245571136,0.23819999396800995,0.1784999966621399,0.10729999840259552,0.08779624849557878,0.020497493445873257,60,pos_0106,pos__197_sept2024.kml,0,2024_04_01,1,0.3701,197_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.061799999326467514,0.08778491712592798,0.09300000220537186,0.13609999418258667,0.219200000166893,0.25119999051094055,0.2736000120639801,0.2718999981880188,0.2531000077724457,0.18700000643730164,0.07908675074577332,0.022174161391726427,90,pos_0107,pos__198_sept2024.kml,0,2024_04_01,1,0.6144,198_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0868000015616417,0.11919999867677689,0.15000000596046448,0.17020000517368317,0.20440000295639038,0.22540000081062317,0.23080000281333923,0.23589999973773956,0.28780001401901245,0.27140000462532043,0.035333659499883645,0.006330094765871762,38,pos_0108,pos__199_sept2024.kml,0,2024_04_01,1,0.221,199_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.040300000458955765,0.0625,0.052799999713897705,0.09740000218153,0.18119999766349792,0.20630000531673431,0.21819999814033508,0.2240999937057495,0.16269999742507935,0.10419999808073044,0.08728378266096115,0.021552568301558495,43,pos_0109,pos__19_sept2024.kml,0,2024_04_01,1,0.2083,19_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06830000132322311,0.09830000251531601,0.13120000064373016,0.1623000055551529,0.21809999644756317,0.2492000013589859,0.2757999897003174,0.2827000021934509,0.3075999915599823,0.23479999601840973,0.07095517963171005,0.012147993780672552,39,pos_0110,pos__1_sept2024.kml,0,2024_04_01,1,0.2193,1_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03060000017285347,0.049400001764297485,0.03819999843835831,0.0934000015258789,0.19900000095367432,0.25130000710487366,0.2802000045776367,0.2752000093460083,0.18039999902248383,0.1136000007390976,0.044340703636407845,0.01281706523150206,46,pos_0111,pos__200_sept2024.kml,0,2024_04_01,1,0.2518,200_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06369999796152115,0.09300000220537186,0.11140000075101852,0.12849999964237213,0.17489999532699585,0.19269999861717224,0.20350000262260437,0.20730000734329224,0.22619999945163727,0.195700004696846,0.09444494545459746,0.017225805670022975,35,pos_0112,pos__20_sept2024.kml,0,2024_04_01,1,0.1769,20_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0632999986410141,0.0860000029206276,0.10010000318288803,0.14470000565052032,0.21240000426769257,0.2393999993801117,0.26980000734329224,0.2623000144958496,0.28119999170303345,0.20839999616146088,0.10448870807886121,0.01932257041335106,35,pos_0113,pos__21_sept2024.kml,0,2024_04_01,1,0.1905,21_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.042899999767541885,0.06499999761581421,0.05719999969005585,0.1023000031709671,0.1818999946117401,0.20720000565052032,0.22220000624656677,0.22439999878406525,0.20200000703334808,0.12809999287128448,0.07952841371297835,0.020030283351282503,75,pos_0114,pos__22_sept2024.kml,0,2024_04_01,1,0.4802,22_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06700000166893005,0.09440000355243683,0.11699999868869781,0.15690000355243683,0.21549999713897705,0.24079999327659607,0.25360000133514404,0.26930001378059387,0.2978000044822693,0.2370000034570694,0.07765576243400575,0.026083277538418766,18,pos_0115,pos__23_sept2024.kml,0,2024_04_01,1,0.0961,23_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.09880000352859497,0.13539999723434448,0.16140000522136688,0.1729000061750412,0.2046000063419342,0.22269999980926514,0.23340000212192535,0.23690000176429749,0.2718999981880188,0.2596000134944916,0.05855295062065124,0.014420472085475923,29,pos_0116,pos__24_sept2024.kml,0,2024_04_01,1,0.1682,24_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0430000014603138,0.06610000133514404,0.0812000036239624,0.1177000030875206,0.16830000281333923,0.1923000067472458,0.2046000063419342,0.21220000088214874,0.1720999926328659,0.11829999834299088,0.0660729706287384,0.012787159532308584,46,pos_0117,pos__25_sept2024.kml,0,2024_04_01,1,0.2615,25_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06260000169277191,0.09239999949932098,0.10620000213384628,0.15279999375343323,0.2084999978542328,0.23229999840259552,0.2624000012874603,0.2563000023365021,0.275299996137619,0.2087000012397766,0.08238013833761214,0.017945379018783562,51,pos_0118,pos__26_sept2024.kml,0,2024_04_01,1,0.2939,26_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.07199999690055847,0.0997999981045723,0.1306000053882599,0.14499999582767487,0.22310000658035278,0.2493000030517578,0.2786000072956085,0.27649998664855957,0.27390000224113464,0.19599999487400055,0.1084165945649147,0.024048803374171257,40,pos_0119,pos__27_sept2024.kml,0,2024_04_01,1,0.2023,27_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05480000004172325,0.08250000327825546,0.0934000015258789,0.14499999582767487,0.21850000321865082,0.2493000030517578,0.27140000462532043,0.27649998664855957,0.27390000224113464,0.1956000030040741,0.09834195673465727,0.019969023764133457,30,pos_0120,pos__28_sept2024.kml,0,2024_04_01,1,0.1114,28_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.04910000041127205,0.07270000129938126,0.07859999686479568,0.12690000236034393,0.2152000069618225,0.24390000104904175,0.2587999999523163,0.27309998869895935,0.23240000009536743,0.15449999272823334,0.09740836918354036,0.02042927592992782,38,pos_0121,pos__29_sept2024.kml,0,2024_04_01,1,0.2048,29_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.08940000087022781,0.11840000003576279,0.1550000011920929,0.17100000381469727,0.19030000269412994,0.2029000073671341,0.21130000054836273,0.21879999339580536,0.289900004863739,0.26829999685287476,0.05450561270117759,0.008222095668315891,38,pos_0122,pos__2_sept2024.kml,0,2024_04_01,1,0.2216,2_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03460000082850456,0.05739999935030937,0.06210000067949295,0.1006999984383583,0.18230000138282776,0.20999999344348907,0.22139999270439148,0.23819999396800995,0.1656000018119812,0.10809999704360962,0.03958643227815629,0.017633358016610146,28,pos_0123,pos__30_sept2024.kml,0,2024_04_01,1,0.1382,30_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03819999843835831,0.06279999762773514,0.06390000134706497,0.1088000014424324,0.1965000033378601,0.2353000044822693,0.25459998846054077,0.2590000033378601,0.19059999287128448,0.12690000236034393,0.051994338631629944,0.020295009016990665,18,pos_0124,pos__31_sept2024.kml,0,2024_04_01,1,0.0788,31_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.04039999842643738,0.06960000097751617,0.05939999967813492,0.10989999771118164,0.20419999957084656,0.23260000348091125,0.24330000579357147,0.2500999867916107,0.19470000267028809,0.131400004029274,0.09421674162149427,0.02546608634293079,32,pos_0125,pos__32_sept2024.kml,0,2024_04_01,1,0.1687,32_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.04320000112056732,0.06719999760389328,0.06199999898672104,0.10050000250339508,0.17440000176429749,0.19820000231266022,0.21240000426769257,0.22269999980926514,0.18410000205039978,0.12110000103712082,0.10925807058811186,0.02482638508081435,37,pos_0126,pos__33_sept2024.kml,0,2024_04_01,1,0.1727,33_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03999999910593033,0.06199999898672104,0.052299998700618744,0.09380000084638596,0.17560000717639923,0.20479999482631683,0.2093999981880188,0.22030000388622284,0.17910000681877136,0.11079999804496765,0.09414176642894742,0.02583706565201282,45,pos_0127,pos__34_sept2024.kml,0,2024_04_01,1,0.2843,34_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.030500000342726707,0.0560000017285347,0.05139999836683273,0.09849999845027924,0.1835000067949295,0.21529999375343323,0.22599999606609344,0.24469999969005585,0.16529999673366547,0.10809999704360962,0.05800902470946311,0.017013540491461754,14,pos_0128,pos__35_sept2024.kml,0,2024_04_01,1,0.055,35_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.057999998331069946,0.08839999884366989,0.10499999672174454,0.14270000159740448,0.22139999270439148,0.24269999563694,0.27399998903274536,0.2736000120639801,0.21629999577999115,0.1550000011920929,0.10127624869346619,0.02024727500975132,23,pos_0129,pos__36_sept2024.kml,0,2024_04_01,1,0.1119,36_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05420000106096268,0.08079999685287476,0.09220000356435776,0.11819999665021896,0.1881999969482422,0.21480000019073486,0.2386000007390976,0.23659999668598175,0.226500004529953,0.16349999606609344,0.07579757273197174,0.023905204609036463,15,pos_0130,pos__37_sept2024.kml,0,2024_04_01,1,0.0738,37_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03539999946951866,0.05649999901652336,0.045899998396635056,0.08429999649524689,0.1809999942779541,0.21040000021457672,0.22519999742507935,0.22859999537467957,0.16140000522136688,0.10029999911785126,0.10328979790210721,0.021362261846661554,60,pos_0131,pos__38_sept2024.kml,0,2024_04_01,1,0.3818,38_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.032499998807907104,0.053599998354911804,0.051600001752376556,0.1039000004529953,0.188400000333786,0.2222999930381775,0.2280000001192093,0.24289999902248383,0.17630000412464142,0.11339999735355377,0.06707452982664107,0.01782185211777687,22,pos_0132,pos__39_sept2024.kml,0,2024_04_01,1,0.1064,39_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0754999965429306,0.10480000078678131,0.1387999951839447,0.1688999980688095,0.21789999306201935,0.24130000174045563,0.2685000002384186,0.2662000060081482,0.33570000529289246,0.25200000405311584,0.06015326455235482,0.014167187735438347,43,pos_0133,pos__3_sept2024.kml,0,2024_04_01,1,0.2442,3_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.030899999663233757,0.05299999937415123,0.050200000405311584,0.08399999886751175,0.1623000055551529,0.19339999556541443,0.21310000121593475,0.21870000660419464,0.16019999980926514,0.10270000249147415,0.0666760355234146,0.020974239334464073,10,pos_0134,pos__40_sept2024.kml,0,2024_04_01,1,0.0368,40_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.04619999974966049,0.06780000030994415,0.061799999326467514,0.10649999976158142,0.18119999766349792,0.20589999854564667,0.21930000185966492,0.21629999577999115,0.20479999482631683,0.1395999938249588,0.09945777058601382,0.01933963410556316,39,pos_0135,pos__41_sept2024.kml,0,2024_04_01,1,0.2189,41_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0877000018954277,0.12099999934434891,0.1324000060558319,0.14949999749660492,0.20479999482631683,0.22529999911785126,0.24639999866485596,0.24369999766349792,0.2502000033855438,0.2231999933719635,0.036975320428609855,0.010653384961187846,28,pos_0136,pos__42_sept2024.kml,0,2024_04_01,1,0.1472,42_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05979999899864197,0.0851999968290329,0.08479999750852585,0.1177000030875206,0.19380000233650208,0.2175000011920929,0.23520000278949738,0.23559999465942383,0.19220000505447388,0.14159999787807465,0.09079288691282274,0.012611056677997109,27,pos_0137,pos__43_sept2024.kml,0,2024_04_01,1,0.1461,43_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05050000175833702,0.07999999821186066,0.07609999924898148,0.125900000333786,0.2150000035762787,0.25279998779296875,0.27390000224113464,0.274399995803833,0.23389999568462372,0.16369999945163727,0.07130166143178941,0.014492364600300787,29,pos_0138,pos__44_sept2024.kml,0,2024_04_01,1,0.1439,44_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03869999945163727,0.06199999898672104,0.06809999793767929,0.10760000348091125,0.16750000417232513,0.19099999964237213,0.19009999930858612,0.20980000495910645,0.17110000550746918,0.12439999729394913,0.06633691489696504,0.015631556510925293,52,pos_0139,pos__45_sept2024.kml,0,2024_04_01,1,0.3233,45_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.032999999821186066,0.05310000106692314,0.04540000110864639,0.09589999914169312,0.2078000009059906,0.24959999322891235,0.27570000290870667,0.2712000012397766,0.18799999356269836,0.12300000339746475,0.057359036058187485,0.012337838299572475,26,pos_0140,pos__46_sept2024.kml,0,2024_04_01,1,0.125,46_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05700000002980232,0.08640000224113464,0.0934000015258789,0.1307000070810318,0.20559999346733093,0.2305999994277954,0.24320000410079956,0.2476000040769577,0.22429999709129333,0.18119999766349792,0.07281774282455443,0.01921553909778594,41,pos_0141,pos__47_sept2024.kml,0,2024_04_01,1,0.2333,47_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05920000001788139,0.08269999921321869,0.08919999748468399,0.11089999973773956,0.12960000336170197,0.14159999787807465,0.13609999418258667,0.14409999549388885,0.19249999523162842,0.15530000627040863,0.1281202733516693,0.013077876530587675,68,pos_0142,pos__48_sept2024.kml,0,2024_04_01,1,0.4426,48_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.117351636157636,0.15479999780654907,0.1949296478036475,0.20990000665187836,0.22084999829530716,0.23340000212192535,0.2484943159784771,0.24729999899864197,0.33210000395774847,0.33469998836517334,0.03365181013941765,0.004201505333185197,140,pos_0143,pos__49_sept2024.kml,0,2024_04_01,1,0.9641,49_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.08839999884366989,0.12300000339746475,0.1589999943971634,0.17640000581741333,0.20069999992847443,0.21389999985694885,0.2264000028371811,0.2305999994277954,0.23890000581741333,0.2117999941110611,0.08919236809015274,0.016521317884325974,17,pos_0144,pos__4_sept2024.kml,0,2024_04_01,1,0.0798,4_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.10480000078678131,0.1363999992609024,0.1738000065088272,0.18209999799728394,0.186599999666214,0.20479999482631683,0.2199999988079071,0.21649999916553497,0.29820001125335693,0.29589998722076416,0.0604204349219799,0.007962568663060663,36,pos_0145,pos__50_sept2024.kml,0,2024_04_01,1,0.2007,50_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0803999975323677,0.11159999668598175,0.14219999313354492,0.18469999730587006,0.23600000143051147,0.2542000114917755,0.287200003862381,0.28859999775886536,0.33629998564720154,0.26429998874664307,0.08055402338504793,0.016620136797428128,49,pos_0146,pos__51_sept2024.kml,0,2024_04_01,1,0.284,51_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0568000003695488,0.07900000363588333,0.09459999948740005,0.12380000203847885,0.1485999971628189,0.1647000014781952,0.15919999778270721,0.1850000023841858,0.2249000072479248,0.17550000548362732,0.08517272025346756,0.01643265783786774,26,pos_0147,pos__52_sept2024.kml,0,2024_04_01,1,0.1205,52_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0722000002861023,0.10199999809265137,0.12240000069141388,0.16060000658035278,0.22499999403953552,0.2475000023841858,0.27239999175071716,0.2761000096797943,0.3025999963283539,0.2264000028371811,0.08806854486465454,0.024611955508589727,42,pos_0148,pos__53_sept2024.kml,0,2024_04_01,1,0.2494,53_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.07280000299215317,0.1023000031709671,0.12080000340938568,0.15970000624656677,0.2142000049352646,0.2393999993801117,0.2556999921798706,0.2628999948501587,0.29190000891685486,0.2223999947309494,0.08230416476726533,0.023379920050501823,40,pos_0149,pos__54_sept2024.kml,0,2024_04_01,1,0.2207,54_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.07360000163316727,0.10019999742507935,0.11599999666213989,0.15629999339580536,0.22290000319480896,0.24770000576972961,0.27079999446868896,0.26980000734329224,0.2928999960422516,0.22390000522136688,0.06852099299430847,0.023409530520439155,44,pos_0150,pos__55_sept2024.kml,0,2024_04_01,1,0.2533,55_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03829901296597596,0.060781819237904114,0.04913468276734677,0.08730000257492065,0.1720000058412552,0.19670000672340393,0.2127241057654222,0.21130000054836273,0.1679999977350235,0.10970000177621841,0.12566606700420377,0.026549125023718388,78,pos_0151,pos__56_sept2024.kml,0,2024_04_01,1,0.494,56_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05389999970793724,0.0812000036239624,0.08879999816417694,0.12870000302791595,0.20810000598430634,0.23989999294281006,0.24639999866485596,0.25099998712539673,0.21539999544620514,0.15289999544620514,0.07302889227867128,0.020984105765819546,57,pos_0152,pos__57_sept2024.kml,0,2024_04_01,1,0.3419,57_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.061000000685453415,0.08640000224113464,0.09130000323057175,0.13930000364780426,0.18860000371932983,0.21220000088214874,0.2312999963760376,0.23489999771118164,0.22910000383853912,0.1754000037908554,0.0681331306695938,0.014018858782947067,66,pos_0153,pos__58_sept2024.kml,0,2024_04_01,1,0.4259,58_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03440000116825104,0.05820000171661377,0.05490000173449516,0.08699999749660492,0.16500000655651093,0.1979999989271164,0.21060000360012054,0.2206999957561493,0.16269999742507935,0.1039000004529953,0.05325235426425933,0.01410553604364395,27,pos_0154,pos__59_sept2024.kml,0,2024_04_01,1,0.1486,59_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.04320000112056732,0.06210000067949295,0.08500000089406967,0.09799999743700027,0.11540000140666962,0.1298000067472458,0.11890000104904175,0.13729999959468842,0.10270000249147415,0.06480000168085098,0.08512443407500533,0.005603923462331293,71,pos_0155,pos__5_sept2024.kml,0,2024_04_01,1,0.4286,5_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06239999830722809,0.09040000289678574,0.10580000281333923,0.14390000700950623,0.2085999995470047,0.2337000072002411,0.25540000200271606,0.2513999938964844,0.27320000529289246,0.2093999981880188,0.09783902764320371,0.01666986383497714,56,pos_0156,pos__60_sept2024.kml,0,2024_04_01,1,0.3485,60_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.04600000008940697,0.07259999960660934,0.062199998646974564,0.1071000024676323,0.2084999978542328,0.23690000176429749,0.23970000445842743,0.24140000343322754,0.17350000143051147,0.1096000000834465,0.09618128836154939,0.014662520959973339,24,pos_0157,pos__61_sept2024.kml,0,2024_04_01,1,0.1133,61_sept2024.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
